ts,pwrA,rpwrA,curA,apwrA,screA
1588747790539,62.9418,42.8494,0.3253,76.1015,1.762
1588747790559,62.8593,42.8497,0.3253,76.1015,1.762
1588747790579,62.8263,43.1507,0.3253,76.1015,1.805
1588747790599,62.8097,43.5963,0.3252,76.0685,1.805
1588747790619,62.8428,42.5772,0.325,76.0355,1.805
1588747790639,62.8428,44.3083,0.3248,75.9859,1.805
1588747790659,62.8593,43.9029,0.3246,75.9364,1.865
1588747790679,62.8923,45.0868,0.3244,75.9034,1.865
1588747790699,62.9088,44.6223,0.3243,75.8703,1.867
1588747790719,62.8758,45.3561,0.3242,75.8538,1.867
1588747790739,62.8428,46.3668,0.3241,75.8208,1.867
1588747790759,62.8263,47.0282,0.3241,75.8208,1.867
1588747790779,62.8428,46.0045,0.3241,75.8208,1.861
1588747790799,62.9088,46.831,0.3242,75.8538,1.861
1588747790819,62.9583,46.4961,0.3244,75.9034,1.861
1588747790839,62.9749,47.3997,0.3246,75.9694,1.815
1588747790859,62.9749,47.0724,0.3248,76.0024,1.815
1588747790879,63.0079,46.2878,0.325,76.052,1.812
1588747790899,63.0409,47.4832,0.3252,76.085,1.812
1588747790919,63.0409,46.907,0.3253,76.1015,1.812
1588747790939,63.0409,46.6289,0.3253,76.118,1.812
1588747790959,63.0739,46.2702,0.3254,76.1345,1.842
1588747790979,63.107,47.1698,0.3255,76.1675,1.842
1588747790999,63.0739,47.6293,0.3256,76.2006,1.842
1588747791019,63.0574,47.648,0.3258,76.2336,1.859
1588747791039,63.0409,45.2875,0.3259,76.2501,1.859
1588747791059,63.0244,44.8583,0.326,76.2831,1.859
1588747791079,63.0079,43.2616,0.326,76.2831,1.834
1588747791099,62.9749,45.0101,0.326,76.2831,1.834
1588747791119,62.9749,44.4659,0.3259,76.2501,1.834
1588747791139,62.9418,44.5098,0.3257,76.2171,1.834
1588747791159,62.9088,45.2345,0.3254,76.151,1.75
1588747791179,62.8593,43.6768,0.3251,76.0685,1.75
1588747791199,62.7932,44.6116,0.3247,75.9859,1.832
1588747791219,62.7272,44.4094,0.3243,75.9034,1.832
1588747791239,62.7602,42.3077,0.324,75.8208,1.836
1588747791259,62.7602,44.2588,0.3238,75.7713,1.836
1588747791279,62.7272,41.7142,0.3236,75.7217,1.836
1588747791299,62.7437,44.0598,0.3235,75.7052,1.797
1588747791319,62.7767,43.0053,0.3235,75.7052,1.797
1588747791339,62.8097,41.7875,0.3236,75.7217,1.797
1588747791359,62.8593,42.344,0.3237,75.7548,1.802
1588747791379,62.9088,43.3654,0.3239,75.8043,1.802
1588747791399,62.9418,42.3839,0.324,75.8208,1.802
1588747791419,62.9749,42.5635,0.3243,75.8869,1.802
1588747791439,63.0244,41.0349,0.3244,75.9199,1.802
1588747791459,63.0409,41.9034,0.3245,75.9364,1.749
1588747791479,63.107,42.1452,0.3245,75.9529,1.749
1588747791499,63.173,43.0885,0.3247,75.9859,1.749
1588747791519,63.239,43.2628,0.3249,76.0355,1.793
1588747791539,63.2556,42.8421,0.3252,76.1015,1.793
1588747791559,63.206,45.0853,0.3254,76.151,1.793
1588747791579,63.173,42.2024,0.3257,76.2006,1.793
1588747791599,63.173,44.1679,0.3259,76.2501,1.854
1588747791619,63.206,42.0943,0.3261,76.2996,1.854
1588747791639,63.239,42.8943,0.3262,76.3162,1.854
1588747791659,63.206,43.5155,0.3263,76.3327,1.854
1588747791679,63.107,45.6278,0.3262,76.3162,1.68
1588747791699,62.9583,45.9584,0.3259,76.2501,1.68
1588747791719,62.8923,44.567,0.3256,76.1675,1.68
1588747791739,62.8593,44.4402,0.3253,76.085,1.837
1588747791759,62.8593,46.5577,0.3249,76.0024,1.837
1588747791779,62.8428,46.1521,0.3247,75.9364,1.841
1588747791799,62.8097,45.8301,0.3245,75.9034,1.841
1588747791819,62.8097,45.8887,0.3244,75.8703,1.841
1588747791839,62.7932,46.3948,0.3244,75.8703,1.794
1588747791859,62.8263,45.7429,0.3244,75.8869,1.794
1588747791879,62.8758,45.7506,0.3245,75.8869,1.794
1588747791899,62.9253,45.4661,0.3246,75.9199,1.752
1588747791919,62.9583,46.2915,0.3246,75.9364,1.752
1588747791939,62.9583,47.7521,0.3247,75.9364,1.752
1588747791959,62.9418,46.8161,0.3247,75.9529,1.752
1588747791979,62.9253,45.7014,0.3246,75.9364,1.844
1588747791999,62.9088,48.3108,0.3246,75.9034,1.844
1588747792019,62.8923,46.6365,0.3245,75.8869,1.844
1588747792039,62.8923,46.7772,0.3245,75.8869,1.835
1588747792059,62.9088,46.3414,0.3245,75.8869,1.835
1588747792079,62.9088,46.3565,0.3246,75.9199,1.835
1588747792099,62.8593,46.1608,0.3247,75.9529,1.824
1588747792119,62.8428,46.3137,0.3248,75.9694,1.824
1588747792139,62.7932,45.5058,0.3249,75.9859,1.824
1588747792159,62.7272,44.8272,0.3248,75.9694,1.824
1588747792179,62.6942,43.9694,0.3247,75.9364,1.7
1588747792199,62.6611,42.9514,0.3244,75.8703,1.7
1588747792219,62.6611,44.5034,0.3241,75.8043,1.7
1588747792239,62.6777,39.8359,0.3238,75.7217,1.783
1588747792259,62.6611,43.3563,0.3235,75.6392,1.783
1588747792279,62.6611,42.1721,0.3232,75.5731,1.783
1588747792299,62.6942,42.9089,0.323,75.5236,1.833
1588747792319,62.6777,43.1969,0.3228,75.5071,1.833
1588747792339,62.6281,42.4267,0.3228,75.4906,1.833
1588747792359,62.6116,41.8141,0.3228,75.4906,1.833
1588747792379,62.6116,43.2696,0.3228,75.5071,1.8
1588747792399,62.6446,42.2322,0.323,75.5566,1.8
1588747792419,62.6611,43.6392,0.3232,75.6062,1.8
1588747792439,62.7107,42.5126,0.3234,75.6557,1.784
1588747792459,62.7437,42.7032,0.3236,75.7217,1.784
1588747792479,62.7767,41.884,0.3238,75.7548,1.784
1588747792499,62.8097,41.5939,0.324,75.7878,1.866
1588747792519,62.8593,41.9191,0.3241,75.8208,1.866
1588747792539,62.8923,42.241,0.3242,75.8373,1.865
1588747792559,62.9088,43.2492,0.3243,75.8703,1.865
1588747792579,62.9088,43.1164,0.3243,75.8869,1.865
1588747792599,62.8923,44.3399,0.3245,75.9199,1.885
1588747792619,62.8593,43.5912,0.3246,75.9364,1.885
1588747792639,62.8263,43.2308,0.3247,75.9694,1.885
1588747792659,62.8593,42.8654,0.3248,76.0024,1.756
1588747792679,62.8593,44.4061,0.325,76.0355,1.756
1588747792699,62.8593,42.5014,0.3251,76.052,1.756
1588747792719,62.7767,44.4943,0.3251,76.052,1.759
1588747792739,62.7107,43.4816,0.3249,76.0024,1.759
1588747792759,62.7107,43.7694,0.3247,75.9529,1.759
1588747792779,62.7437,43.4995,0.3245,75.9034,1.759
1588747792799,62.7437,43.5369,0.3242,75.8208,1.758
1588747792819,62.7107,44.2573,0.3239,75.7713,1.758
1588747792839,62.7107,44.9747,0.3237,75.7052,1.761
1588747792859,62.6942,45.0986,0.3235,75.6722,1.761
1588747792879,62.6777,45.9739,0.3234,75.6557,1.761
1588747792899,62.6446,46.0421,0.3234,75.6392,1.766
1588747792919,62.6281,46.047,0.3234,75.6557,1.766
1588747792939,62.5951,46.4237,0.3235,75.6722,1.766
1588747792959,62.5951,46.6554,0.3236,75.6887,1.766
1588747792979,62.5951,46.0839,0.3237,75.7217,1.858
1588747792999,62.6446,45.7373,0.3238,75.7383,1.858
1588747793019,62.6611,47.2796,0.3239,75.7548,1.858
1588747793039,62.7272,46.9284,0.3239,75.7713,1.858
1588747793059,62.7437,47.159,0.324,75.8043,1.802
1588747793079,62.7272,47.9589,0.3241,75.8208,1.802
1588747793099,62.7602,47.1808,0.3242,75.8208,1.802
1588747793119,62.7932,44.3837,0.3243,75.8538,1.883
1588747793139,62.8428,45.5281,0.3245,75.9034,1.883
1588747793159,62.8263,46.3665,0.3247,75.9364,1.883
1588747793179,62.8428,45.7965,0.3248,75.9694,1.883
1588747793199,62.8758,44.7713,0.325,76.0024,1.801
1588747793220,62.8593,45.5389,0.3251,76.0355,1.801
1588747793240,62.8097,45.3077,0.3252,76.0355,1.801
1588747793260,62.7272,44.4716,0.325,76.0024,1.729
1588747793280,62.6446,43.8246,0.3248,75.9364,1.729
1588747793300,62.5951,44.1026,0.3246,75.8869,1.729
1588747793320,62.5951,43.4891,0.324,75.7383,1.729
1588747793340,62.5621,43.8889,0.3236,75.6557,1.723
1588747793360,62.5456,44.7442,0.3233,75.5731,1.723
1588747793380,62.529,44.03,0.323,75.5236,1.726
1588747793400,62.5456,43.6482,0.3229,75.5071,1.726
1588747793420,62.5456,44.1772,0.323,75.5071,1.726
1588747793440,62.5951,42.6707,0.3231,75.5401,1.726
1588747793460,62.6281,44.3715,0.3233,75.5896,1.863
1588747793480,62.6446,42.0421,0.3235,75.6392,1.863
1588747793500,62.6942,42.9264,0.3238,75.7052,1.863
1588747793520,62.7107,43.7895,0.324,75.7548,1.863
1588747793540,62.7107,39.9462,0.3242,75.8043,1.852
1588747793560,62.7272,42.2284,0.3243,75.8208,1.852
1588747793580,62.7437,42.614,0.3244,75.8373,1.852
1588747793600,62.7932,42.2419,0.3244,75.8538,1.823
1588747793620,62.8263,43.0902,0.3244,75.8538,1.823
1588747793640,62.8428,43.8475,0.3244,75.8538,1.823
1588747793660,62.8428,43.323,0.3244,75.8703,1.833
1588747793680,62.8593,42.4028,0.3245,75.8703,1.833
1588747793700,62.8428,42.9476,0.3245,75.8869,1.833
1588747793720,62.8263,43.8768,0.3246,75.9034,1.765
1588747793740,62.7932,43.1143,0.3246,75.9034,1.765
1588747793760,62.8097,42.5862,0.3247,75.9034,1.765
1588747793780,62.8428,42.8044,0.3246,75.9034,1.765
1588747793800,62.8097,42.7922,0.3245,75.8703,1.776
1588747793820,62.7272,45.3357,0.3243,75.8208,1.776
1588747793840,62.6777,43.7181,0.3241,75.7548,1.815
1588747793860,62.6281,43.5983,0.3237,75.6887,1.815
1588747793880,62.5621,45.278,0.3234,75.6062,1.815
1588747793900,62.5125,46.1321,0.3231,75.5401,1.815
1588747793920,62.496,46.0255,0.323,75.5071,1.816
1588747793940,62.4795,46.0129,0.3229,75.4906,1.816
1588747793960,62.496,46.233,0.3229,75.4906,1.816
1588747793980,62.5125,46.7644,0.323,75.5071,1.816
1588747794000,62.496,45.8967,0.3231,75.5401,1.816
1588747794020,62.496,45.6185,0.3232,75.5566,1.816
1588747794040,62.529,46.3719,0.3233,75.5896,1.816
1588747794060,62.5786,46.2443,0.3234,75.6227,1.827
1588747794080,62.6281,46.4879,0.3235,75.6557,1.827
1588747794100,62.6611,45.7591,0.3236,75.6722,1.827
1588747794120,62.7107,46.5097,0.3237,75.6887,1.839
1588747794140,62.7437,46.5854,0.3237,75.7052,1.839
1588747794160,62.7932,47.4727,0.3239,75.7383,1.839
1588747794180,62.8428,46.259,0.324,75.7713,1.838
1588747794200,62.8593,45.1008,0.3242,75.8208,1.838
1588747794220,62.8263,47.4066,0.3244,75.8538,1.838
1588747794240,62.7932,46.2619,0.3246,75.9034,1.75
1588747794260,62.6942,46.6519,0.3247,75.9199,1.75
1588747794280,62.6777,44.0412,0.3248,75.9364,1.75
1588747794300,62.6942,43.0552,0.3248,75.9364,1.802
1588747794320,62.7272,44.4966,0.3248,75.9364,1.802
1588747794340,62.7107,43.7252,0.3247,75.9034,1.803
1588747794360,62.6942,43.3283,0.3245,75.8703,1.803
1588747794380,62.6281,42.5224,0.3242,75.8043,1.803
1588747794400,62.5786,41.8784,0.324,75.7548,1.803
1588747794420,62.5621,42.2225,0.3237,75.6887,1.777
1588747794440,62.5456,43.8031,0.3235,75.6392,1.777
1588747794460,62.529,43.3303,0.3233,75.6062,1.777
1588747794480,62.5125,42.3989,0.3233,75.5896,1.777
1588747794500,62.5125,43.7762,0.3233,75.5896,1.822
1588747794520,62.529,42.9445,0.3233,75.6062,1.822
1588747794540,62.529,43.7181,0.3234,75.6392,1.822
1588747794560,62.5456,42.9777,0.3236,75.6722,1.822
1588747794580,62.529,40.9814,0.3237,75.6887,1.811
1588747794600,62.529,42.6847,0.3237,75.6887,1.811
1588747794620,62.496,42.7628,0.3237,75.6722,1.811
1588747794640,62.496,41.5157,0.3236,75.6722,1.811
1588747794660,62.496,43.2019,0.3235,75.6392,1.747
1588747794680,62.529,42.6478,0.3234,75.6227,1.747
1588747794700,62.5621,43.6461,0.3235,75.6227,1.747
1588747794720,62.6116,43.124,0.3236,75.6557,1.846
1588747794740,62.6281,42.9167,0.3237,75.7052,1.846
1588747794760,62.6281,44.4657,0.3239,75.7383,1.846
1588747794780,62.6446,44.2722,0.3242,75.7878,1.846
1588747794800,62.6611,43.6155,0.3244,75.8538,1.761
1588747794820,62.6446,44.6331,0.3246,75.9034,1.761
1588747794840,62.6116,44.8686,0.3247,75.9199,1.761
1588747794860,62.5951,44.503,0.3248,75.9364,1.775
1588747794880,62.5951,44.4884,0.3247,75.9199,1.775
1588747794900,62.6281,42.8826,0.3246,75.8869,1.775
1588747794920,62.6446,43.9186,0.3244,75.8538,1.775
1588747794940,62.6116,44.7207,0.3242,75.8043,1.775
1588747794960,62.5951,45.5979,0.324,75.7548,1.733
1588747794980,62.5621,46.1632,0.3239,75.7217,1.733
1588747795000,62.5621,46.5175,0.3238,75.7052,1.733
1588747795020,62.5621,45.9356,0.3238,75.7052,1.828
1588747795040,62.5951,45.6487,0.3238,75.7217,1.828
1588747795060,62.6281,45.9581,0.324,75.7548,1.828
1588747795080,62.5951,46.858,0.3241,75.7878,1.828
1588747795100,62.5456,47.529,0.3242,75.8043,1.731
1588747795120,62.5456,46.503,0.3242,75.8043,1.731
1588747795140,62.5621,46.4309,0.3242,75.8043,1.731
1588747795160,62.5621,46.5786,0.3241,75.8043,1.732
1588747795180,62.5621,46.7105,0.324,75.7713,1.732
1588747795200,62.5456,47.05,0.3239,75.7548,1.732
1588747795220,62.5456,45.6469,0.3237,75.7217,1.805
1588747795240,62.529,47.597,0.3236,75.6887,1.805
1588747795260,62.5456,46.0712,0.3236,75.6887,1.806
1588747795280,62.529,45.8538,0.3236,75.7052,1.806
1588747795300,62.5125,47.8239,0.3237,75.7217,1.806
1588747795320,62.496,46.1731,0.3238,75.7383,1.806
1588747795340,62.4795,45.1448,0.3239,75.7548,1.772
1588747795360,62.496,43.8102,0.324,75.7878,1.772
1588747795380,62.4795,44.4821,0.324,75.7878,1.772
1588747795400,62.463,43.7206,0.3239,75.7548,1.794
1588747795420,62.463,43.3885,0.3236,75.7052,1.794
1588747795440,62.43,44.6296,0.3234,75.6557,1.797
1588747795460,62.397,43.2421,0.3231,75.5896,1.797
1588747795480,62.3804,43.1214,0.3228,75.5071,1.797
1588747795500,62.397,42.5636,0.3226,75.4576,1.797
1588747795520,62.397,43.3813,0.3224,75.4245,1.807
1588747795540,62.3804,44.2678,0.3223,75.408,1.807
1588747795560,62.3639,44.5803,0.3224,75.4245,1.807
1588747795580,62.3474,41.6389,0.3225,75.4576,1.807
1588747795600,62.3474,42.4247,0.3226,75.4906,1.772
1588747795620,62.3639,43.807,0.3228,75.5236,1.772
1588747795640,62.3309,44.1314,0.3229,75.5566,1.77
1588747795660,62.2979,43.9119,0.3229,75.5566,1.77
1588747795680,62.3144,42.852,0.3229,75.5731,1.77
1588747795700,62.3309,43.3095,0.3229,75.5731,1.827
1588747795720,62.3639,42.5486,0.3229,75.5731,1.827
1588747795740,62.4135,42.0889,0.323,75.5896,1.827
1588747795760,62.463,43.9386,0.3231,75.6062,1.827
1588747795780,62.496,42.8246,0.3233,75.6557,1.827
1588747795800,62.496,43.0722,0.3235,75.7052,1.768
1588747795820,62.496,43.483,0.3236,75.7383,1.768
1588747795840,62.4795,42.9641,0.3238,75.7713,1.768
1588747795860,62.463,44.6344,0.3239,75.7878,1.731
1588747795880,62.4465,43.4343,0.3239,75.7878,1.731
1588747795900,62.4135,44.4116,0.3239,75.7713,1.731
1588747795920,62.3639,43.0316,0.3238,75.7383,1.727
1588747795940,62.2814,43.833,0.3236,75.6887,1.727
1588747795960,62.1823,45.0557,0.3232,75.5896,1.727
1588747795980,62.0998,44.3849,0.3227,75.4906,1.727
1588747796000,62.0502,44.1748,0.3223,75.375,1.677
1588747796020,62.0502,44.9964,0.3218,75.2594,1.68
1588747796040,62.0502,44.4298,0.3214,75.1603,1.68
1588747796060,62.0502,45.3589,0.3211,75.1108,1.68
1588747796080,62.1163,44.6709,0.321,75.0778,1.68
1588747796100,62.1163,46.5644,0.321,75.0778,1.754
1588747796120,62.0998,45.3452,0.3211,75.0943,1.754
1588747796140,62.0667,46.5914,0.3212,75.1108,1.754
1588747796160,62.0998,44.5475,0.3213,75.1438,1.845
1588747796180,62.1328,46.331,0.3214,75.1603,1.845
1588747796200,62.1493,47.3537,0.3216,75.1934,1.845
1588747796220,62.1988,45.6461,0.3217,75.2264,1.811
1588747796240,62.2318,46.6847,0.3219,75.2594,1.811
1588747796260,62.2814,46.7048,0.322,75.2924,1.811
1588747796280,62.3144,46.6529,0.3221,75.3255,1.811
1588747796300,62.3144,46.5259,0.3223,75.3585,1.818
1588747796320,62.2814,47.0482,0.3224,75.3915,1.818
1588747796340,62.2649,46.1174,0.3225,75.408,1.818
1588747796360,62.2318,45.2635,0.3226,75.4245,1.788
1588747796380,62.2979,44.516,0.3226,75.441,1.788
1588747796400,62.3144,46.382,0.3228,75.4906,1.787
1588747796420,62.3144,44.0247,0.3229,75.5236,1.786
1588747796440,62.3144,44.1154,0.3229,75.5236,1.786
1588747796460,62.3309,44.6234,0.3229,75.5236,1.785
1588747796480,62.3144,44.7743,0.3228,75.5071,1.785
1588747796500,62.2814,43.107,0.3226,75.4741,1.785
1588747796520,62.2153,44.1925,0.3223,75.408,1.785
1588747796540,62.1988,41.9671,0.3221,75.3585,1.826
1588747796560,62.1823,43.6869,0.3218,75.309,1.826
1588747796580,62.2318,42.6851,0.3217,75.2759,1.826
1588747796600,62.2318,43.7367,0.3216,75.2594,1.864
1588747796620,62.1823,43.7384,0.3216,75.2594,1.864
1588747796640,62.1163,44.5663,0.3217,75.2759,1.864
1588747796660,62.0502,44.3544,0.3217,75.2924,1.864
1588747796680,62.0337,42.7855,0.3218,75.309,1.864
1588747796700,62.0667,43.2536,0.3219,75.342,1.802
1588747796720,62.1163,43.116,0.322,75.3585,1.802
1588747796740,62.1163,43.4251,0.322,75.375,1.802
1588747796760,62.1163,44.5543,0.322,75.375,1.802
1588747796780,62.0832,43.1999,0.322,75.375,1.762
1588747796800,62.0502,43.6449,0.3219,75.3585,1.762
1588747796820,62.0667,43.1157,0.3219,75.342,1.762
1588747796840,62.0998,43.7182,0.3219,75.3585,1.805
1588747796860,62.0667,44.1041,0.322,75.375,1.805
1588747796880,62.0007,43.5912,0.3221,75.408,1.805
1588747796900,61.9346,44.2023,0.3221,75.4245,1.784
1588747796920,61.9181,42.8517,0.3222,75.4245,1.784
1588747796940,61.9181,42.4066,0.3222,75.441,1.784
1588747796960,61.9511,42.3306,0.3222,75.441,1.784
1588747796980,61.9511,42.0197,0.3222,75.441,1.76
1588747797000,61.9016,43.518,0.3221,75.408,1.76
1588747797020,61.8521,43.4889,0.3218,75.3585,1.76
1588747797040,61.786,44.7954,0.3216,75.2759,1.76
1588747797060,61.786,44.0096,0.3212,75.1934,1.772
1588747797080,61.8025,44.5438,0.3209,75.1273,1.772
1588747797100,61.8025,44.4438,0.3205,75.0448,1.772
1588747797120,61.8191,44.7752,0.3203,74.9952,1.866
1588747797140,61.786,45.2664,0.3201,74.9622,1.866
1588747797160,61.7695,46.5675,0.32,74.9457,1.868
1588747797180,61.786,45.4732,0.32,74.9457,1.868
1588747797200,61.8191,46.7277,0.3201,74.9787,1.868
1588747797220,61.8356,46.8213,0.3203,75.0283,1.868
1588747797240,61.8686,46.0614,0.3205,75.0778,1.851
1588747797260,61.8686,46.3882,0.3207,75.1273,1.851
1588747797280,61.8191,46.9734,0.3208,75.1438,1.851
1588747797300,61.786,46.3314,0.3207,75.1438,1.822
1588747797320,61.7695,46.3878,0.3207,75.1273,1.822
1588747797340,61.72,46.8043,0.3206,75.1108,1.822
1588747797360,61.6539,47.2263,0.3204,75.0778,1.795
1588747797380,61.6374,47.9745,0.3203,75.0448,1.795
1588747797400,61.6044,47.8837,0.3202,75.0117,1.795
1588747797420,61.6044,46.4447,0.3201,74.9952,1.838
1588747797440,61.6209,46.8087,0.3202,74.9952,1.838
1588747797460,61.6374,45.2973,0.3203,75.0117,1.838
1588747797480,61.6705,45.0175,0.3205,75.0448,1.838
1588747797500,61.7035,43.2466,0.3206,75.0613,1.706
1588747797520,61.72,44.9649,0.3207,75.0778,1.706
1588747797540,61.6539,46.7075,0.3207,75.0613,1.706
1588747797560,61.6374,41.559,0.3206,75.0283,1.706
1588747797580,61.6539,43.1973,0.3204,74.9787,1.703
1588747797600,61.6539,45.235,0.3201,74.9127,1.703
1588747797620,61.6539,41.8384,0.3199,74.8466,1.703
1588747797641,61.6209,44.416,0.3196,74.7641,1.703
1588747797661,61.6209,43.712,0.3193,74.698,1.827
1588747797681,61.6209,44.2067,0.3191,74.665,1.827
1588747797701,61.6209,41.807,0.3191,74.665,1.827
1588747797721,61.6374,42.3383,0.3191,74.665,1.827
1588747797741,61.6705,43.2623,0.3192,74.698,1.748
1588747797761,61.687,44.0228,0.3194,74.731,1.748
1588747797781,61.7035,41.9568,0.3196,74.7806,1.748
1588747797801,61.753,42.0444,0.3198,74.8301,1.817
1588747797821,61.8191,42.602,0.32,74.8797,1.817
1588747797841,61.8521,43.6878,0.3202,74.9292,1.817
1588747797861,61.8686,43.9404,0.3204,74.9787,1.817
1588747797881,61.8851,42.848,0.3206,75.0117,1.821
1588747797901,61.9181,41.8018,0.3208,75.0613,1.821
1588747797921,61.9346,41.8231,0.3209,75.0943,1.905
1588747797941,61.9677,42.4518,0.3211,75.1438,1.905
1588747797961,61.8521,44.3527,0.3213,75.1769,1.905
1588747797981,61.786,42.1025,0.3213,75.1769,1.905
1588747798001,61.8356,42.4067,0.3214,75.1769,1.809
1588747798021,61.8191,44.6617,0.3214,75.1934,1.809
1588747798041,61.753,44.2949,0.3215,75.1769,1.809
1588747798061,61.72,43.5331,0.3215,75.1769,1.76
1588747798081,61.7365,44.0445,0.3214,75.1438,1.76
1588747798101,61.7695,43.5078,0.3214,75.1273,1.761
1588747798121,61.753,43.4919,0.3212,75.0943,1.761
1588747798141,61.7365,43.8392,0.321,75.0448,1.762
1588747798161,61.72,44.8436,0.3208,74.9952,1.762
1588747798181,61.687,44.2914,0.3205,74.9292,1.764
1588747798201,61.687,44.6259,0.3203,74.8797,1.764
1588747798221,61.7035,45.5531,0.3201,74.8301,1.764
1588747798241,61.72,45.7571,0.3199,74.8136,1.782
1588747798261,61.7695,45.0279,0.3199,74.8136,1.782
1588747798281,61.8191,45.5635,0.32,74.8466,1.782
1588747798301,61.8521,46.4544,0.3202,74.8962,1.803
1588747798321,61.8686,46.3377,0.3204,74.9457,1.803
1588747798341,61.9181,46.0929,0.3206,75.0117,1.8
1588747798361,61.9677,45.838,0.3209,75.0613,1.8
1588747798381,61.9677,46.9401,0.321,75.1108,1.8
1588747798401,62.0007,46.1004,0.3211,75.1438,1.8
1588747798421,62.0832,46.1145,0.3212,75.1603,1.756
1588747798441,62.0998,47.3574,0.3213,75.1934,1.756
1588747798461,62.0172,48.2172,0.3214,75.1934,1.756
1588747798481,61.9842,46.9317,0.3214,75.1934,1.756
1588747798501,62.0007,46.4919,0.3214,75.1934,1.829
1588747798521,62.0007,46.3686,0.3214,75.2264,1.829
1588747798541,62.0337,46.4628,0.3216,75.2594,1.829
1588747798561,62.0667,46.4118,0.3218,75.309,1.773
1588747798581,62.0667,44.1651,0.3219,75.342,1.773
1588747798601,62.0667,44.8459,0.3221,75.375,1.773
1588747798621,62.0667,43.8054,0.3221,75.375,1.683
1588747798641,62.0502,44.469,0.322,75.3585,1.683
1588747798661,62.0007,46.3549,0.3218,75.309,1.683
1588747798681,61.9511,43.648,0.3216,75.2429,1.683
1588747798701,61.9181,41.8634,0.3212,75.1603,1.791
1588747798721,61.9016,43.7056,0.3209,75.0778,1.791
1588747798741,61.9181,44.5526,0.3206,75.0117,1.791
1588747798761,61.9511,42.139,0.3204,74.9787,1.823
1588747798781,62.0007,42.7374,0.3204,74.9622,1.823
1588747798801,62.0337,43.7203,0.3204,74.9787,1.823
1588747798821,62.0667,44.0462,0.3206,75.0117,1.823
1588747798841,62.0998,41.6375,0.3207,75.0448,1.822
1588747798861,62.1163,43.3374,0.3209,75.0943,1.822
1588747798881,62.1658,42.0707,0.3211,75.1438,1.822
1588747798901,62.2484,42.4903,0.3213,75.1934,1.83
1588747798921,62.2979,43.0431,0.3215,75.2594,1.83
1588747798941,62.2979,43.3746,0.3217,75.2924,1.83
1588747798961,62.3474,42.0216,0.3218,75.3255,1.827
1588747798981,62.397,42.2655,0.3219,75.342,1.827
1588747799001,62.397,43.0384,0.322,75.3585,1.827
1588747799021,62.3474,44.2545,0.3221,75.375,1.826
1588747799041,62.3474,43.9586,0.3222,75.408,1.826
1588747799061,62.3639,43.0026,0.3223,75.441,1.826
1588747799081,62.3639,42.3335,0.3225,75.4741,1.826
1588747799101,62.3474,43.9561,0.3228,75.5236,1.693
1588747799121,62.3474,43.0066,0.323,75.5731,1.693
1588747799141,62.3474,41.7969,0.3231,75.6062,1.693
1588747799161,62.2979,42.9407,0.3231,75.6062,1.693
1588747799181,62.2814,43.3906,0.323,75.5731,1.712
1588747799201,62.2484,43.3628,0.3228,75.5236,1.712
1588747799221,62.1988,43.9193,0.3226,75.4576,1.712
1588747799241,62.0998,44.9216,0.3222,75.375,1.727
1588747799261,62.0007,45.5143,0.3218,75.2594,1.727
1588747799281,61.9346,44.6395,0.3213,75.1603,1.727
1588747799301,61.8851,45.912,0.3209,75.0613,1.732
1588747799321,61.8686,45.5814,0.3206,74.9952,1.732
1588747799341,61.9016,44.303,0.3205,74.9622,1.732
1588747799361,61.9181,44.3069,0.3205,74.9622,1.732
1588747799381,61.9511,46.4306,0.3206,74.9787,1.738
1588747799401,62.0007,44.92,0.3207,75.0117,1.737
1588747799421,62.0337,44.9513,0.3209,75.0613,1.737
1588747799441,62.0832,45.8466,0.3211,75.0943,1.737
1588747799461,62.1493,45.9412,0.3212,75.1273,1.737
1588747799481,62.1988,47.0581,0.3214,75.1769,1.786
1588747799501,62.2484,46.2861,0.3216,75.2099,1.786
1588747799521,62.2484,46.3783,0.3217,75.2429,1.786
1588747799541,62.2153,47.1023,0.3218,75.2594,1.796
1588747799561,62.1988,46.317,0.3218,75.2594,1.796
1588747799581,62.1658,48.3884,0.3218,75.2594,1.795
1588747799601,62.1163,47.1905,0.3219,75.2594,1.795
1588747799621,62.0502,47.1155,0.3219,75.2759,1.795
1588747799641,62.0007,46.6228,0.3219,75.2924,1.771
1588747799661,61.9511,45.16,0.322,75.2924,1.771
1588747799681,61.9511,44.8783,0.322,75.309,1.771
1588747799701,61.9016,45.6854,0.3221,75.309,1.771
1588747799721,61.8191,44.7177,0.322,75.2759,1.771
1588747799741,61.7365,45.1276,0.3217,75.2264,1.697
1588747799761,61.7035,43.2117,0.3214,75.1438,1.697
1588747799781,61.7035,42.566,0.321,75.0613,1.701
1588747799801,61.72,43.2663,0.3207,74.9787,1.701
1588747799821,61.753,43.76,0.3204,74.9127,1.701
1588747799841,61.7695,43.5813,0.3203,74.8797,1.701
1588747799861,61.786,40.6218,0.3202,74.8631,1.861
1588747799881,61.7695,43.3549,0.3202,74.8631,1.861
1588747799901,61.753,43.2876,0.3203,74.8797,1.861
1588747799921,61.7695,43.5268,0.3204,74.8962,1.861
1588747799941,61.8191,43.3924,0.3205,74.9457,1.861
1588747799961,61.8356,43.3523,0.3207,74.9952,1.748
